X,Y,mag,alti
542404.438756447,-1732582.79591434,-135.340927124023,2820.71215820313
542904.438756447,-1732582.79591434,-131.308547973633,2815.4892578125
543404.438756447,-1732582.79591434,-127.66251373291,2808.47021484375
543904.438756447,-1732582.79591434,-124.397529602051,2792.68481445313
544404.438756447,-1732582.79591434,-121.766960144043,2774.48706054688
544904.438756447,-1732582.79591434,-119.229225158691,2770.79150390625
545404.438756447,-1732582.79591434,-116.320793151855,2821.30419921875
545904.438756447,-1732582.79591434,-114.111854553223,2783.5361328125
546404.438756447,-1732582.79591434,-111.818115234375,2788.10302734375
546904.438756447,-1732582.79591434,-109.981376647949,2792.79711914063
547404.438756447,-1732582.79591434,-108.243148803711,2797.80859375
547904.438756447,-1732582.79591434,-106.314903259277,2805.30688476563
548404.438756447,-1732582.79591434,-105.390174865723,2802.81420898438
548904.438756447,-1732582.79591434,-104.352905273438,2795.21459960938
549404.438756447,-1732582.79591434,-103.673202514648,2784.71240234375
549904.438756447,-1732582.79591434,-103.295394897461,2777.5224609375
550404.438756447,-1732582.79591434,-102.771858215332,2848.03979492188
550904.438756447,-1732582.79591434,-102.201805114746,2785.87719726563
551404.438756447,-1732582.79591434,-101.946571350098,2790.64770507813
551904.438756447,-1732582.79591434,-101.679191589355,2802.37060546875
552404.438756447,-1732582.79591434,-101.899482727051,2818.87548828125
552904.438756447,-1732582.79591434,-101.660606384277,2835.30932617188
553404.438756447,-1732582.79591434,-101.405532836914,2853.45434570313
553904.438756447,-1732582.79591434,-101.212966918945,2868.8974609375
554404.438756447,-1732582.79591434,-101.024002075195,2888.97412109375
554904.438756447,-1732582.79591434,-101.346397399902,2906.49633789063
555404.438756447,-1732582.79591434,-102.009307861328,2918.1591796875
555904.438756447,-1732582.79591434,-103.540367126465,2909.78564453125
556404.438756447,-1732582.79591434,-105.735946655273,2908.78833007813
556904.438756447,-1732582.79591434,-107.973480224609,2908.693359375
557404.438756447,-1732582.79591434,-110.159980773926,2914.12670898438
557904.438756447,-1732582.79591434,-107.058937072754,2920.01123046875
558404.438756447,-1732582.79591434,-98.6735153198242,2912.7255859375
558904.438756447,-1732582.79591434,-92.2131805419922,2917.36865234375
559404.438756447,-1732582.79591434,-112.262420654297,2926.80493164063
559904.438756447,-1732582.79591434,-122.516761779785,2929.79248046875
560404.438756447,-1732582.79591434,-62.3697319030762,2938.82250976563
560904.438756447,-1732582.79591434,-4.38908529281616,2950.44067382813
561404.438756447,-1732582.79591434,-17.5885219573975,2956.78149414063
561904.438756447,-1732582.79591434,-16.42799949646,2961.62353515625
562404.438756447,-1732582.79591434,-0.0799060463905334,2965.83520507813
562904.438756447,-1732582.79591434,23.5733776092529,2969.80493164063
563404.438756447,-1732582.79591434,42.4300727844238,2971.16967773438
563904.438756447,-1732582.79591434,22.6624526977539,2974.17578125
564404.438756447,-1732582.79591434,19.4683456420898,2973.07983398438
564904.438756447,-1732582.79591434,42.9107933044434,2979.04223632813
565404.438756447,-1732582.79591434,86.5040130615234,2982.35180664063
565904.438756447,-1732582.79591434,166.781768798828,2989.99194335938
566404.438756447,-1732582.79591434,68.6276321411133,2993.12768554688
566904.438756447,-1732582.79591434,-54.583984375,2996.82373046875
567404.438756447,-1732582.79591434,-52.3252449035645,3004.220703125
508404.438756447,-1732082.79591434,-107.52075958252,3020.53833007813
508904.438756447,-1732082.79591434,-107.978652954102,3020.787109375
509404.438756447,-1732082.79591434,-109.129371643066,3035.126953125
509904.438756447,-1732082.79591434,-112.171775817871,3090.2412109375
510404.438756447,-1732082.79591434,-117.572456359863,3053.29516601563
510904.438756447,-1732082.79591434,-123.704254150391,3100.41943359375
511404.438756447,-1732082.79591434,-130.367004394531,3095.88061523438
511904.438756447,-1732082.79591434,-137.331405639648,3092.09252929688
512404.438756447,-1732082.79591434,-144.108276367188,3086.76831054688
512904.438756447,-1732082.79591434,-150.611572265625,3078.64453125
513404.438756447,-1732082.79591434,-157.871109008789,3077.24633789063
513904.438756447,-1732082.79591434,-167.829406738281,3076.16479492188
514404.438756447,-1732082.79591434,-174.897567749023,3075.16796875
514904.438756447,-1732082.79591434,-163.108062744141,3075.017578125
515404.438756447,-1732082.79591434,-104.990196228027,3082.345703125
515904.438756447,-1732082.79591434,-71.3971633911133,3081.01928710938
516404.438756447,-1732082.79591434,-90.4098968505859,3086.23876953125
516904.438756447,-1732082.79591434,-89.1807174682617,3097.63891601563
517404.438756447,-1732082.79591434,-23.1654071807861,3109.97290039063
517904.438756447,-1732082.79591434,76.2611389160156,3118.03637695313
518404.438756447,-1732082.79591434,60.6071319580078,3121.87060546875
518904.438756447,-1732082.79591434,49.9452133178711,3120.12939453125
519404.438756447,-1732082.79591434,14.6699361801147,3120.01879882813
519904.438756447,-1732082.79591434,-70.8637924194336,3123.09301757813
520404.438756447,-1732082.79591434,-157.546020507813,3118.19750976563
520904.438756447,-1732082.79591434,-197.609130859375,3124.33544921875
521404.438756447,-1732082.79591434,-200.688781738281,3124.2216796875
521904.438756447,-1732082.79591434,-178.449768066406,3123.96508789063
522404.438756447,-1732082.79591434,-112.017860412598,3123.54614257813
522904.438756447,-1732082.79591434,-12.7033653259277,3127.71752929688
523404.438756447,-1732082.79591434,53.8715896606445,3131.04516601563
523904.438756447,-1732082.79591434,45.9313430786133,3133.04223632813
524404.438756447,-1732082.79591434,-1.1179291009903,3132.7412109375
524904.438756447,-1732082.79591434,-51.2259407043457,3137.86499023438
525404.438756447,-1732082.79591434,-102.401954650879,3149.50048828125
525904.438756447,-1732082.79591434,-137.618316650391,3139.78393554688
526404.438756447,-1732082.79591434,-161.686248779297,3143.56591796875
526904.438756447,-1732082.79591434,-179.645080566406,3151.77319335938
527404.438756447,-1732082.79591434,-195.156539916992,3165.64672851563
527904.438756447,-1732082.79591434,-206.653198242188,3185.92114257813
528404.438756447,-1732082.79591434,-215.36491394043,3204.43774414063
528904.438756447,-1732082.79591434,-219.017150878906,3228.2734375
529404.438756447,-1732082.79591434,-216.237869262695,3251.5146484375
529904.438756447,-1732082.79591434,-205.38948059082,3280.89428710938
530404.438756447,-1732082.79591434,-195.038116455078,3351.30322265625
530904.438756447,-1732082.79591434,-183.274337768555,3347.16821289063
531404.438756447,-1732082.79591434,-124.307235717773,3382.42407226563
531904.438756447,-1732082.79591434,80.3177871704102,3408.00756835938
532404.438756447,-1732082.79591434,623.280944824219,3429.74340820313
532904.438756447,-1732082.79591434,1056.11584472656,3428.86206054688
533404.438756447,-1732082.79591434,1170.05419921875,3412.57470703125
533904.438756447,-1732082.79591434,912.202087402344,3383.328125
534404.438756447,-1732082.79591434,403.124176025391,3350.69702148438
534904.438756447,-1732082.79591434,36.1000480651855,3328.02587890625
535404.438756447,-1732082.79591434,-68.2389831542969,3373.81640625
535904.438756447,-1732082.79591434,-104.15193939209,3267.78540039063
536404.438756447,-1732082.79591434,-118.660903930664,3237.78344726563
536904.438756447,-1732082.79591434,-137.954437255859,3217.88793945313
537404.438756447,-1732082.79591434,-161.053619384766,3196.54663085938
537904.438756447,-1732082.79591434,-176.462860107422,3171.27954101563
538404.438756447,-1732082.79591434,-180.754791259766,3143.36840820313
538904.438756447,-1732082.79591434,-177.238250732422,3115.68530273438
539404.438756447,-1732082.79591434,-170.111846923828,3090.65380859375
539904.438756447,-1732082.79591434,-162.042938232422,3081.0791015625
540404.438756447,-1732082.79591434,-154.864379882813,3140.69848632813
540904.438756447,-1732082.79591434,-148.23063659668,3091.14965820313
541404.438756447,-1732082.79591434,-142.611312866211,3069.41528320313
541904.438756447,-1732082.79591434,-137.714981079102,3029.85546875
542404.438756447,-1732082.79591434,-133.747756958008,2998.6796875
542904.438756447,-1732082.79591434,-130.09407043457,2975.69799804688
543404.438756447,-1732082.79591434,-126.558151245117,2952.18579101563
543904.438756447,-1732082.79591434,-123.411727905273,2942.68774414063
544404.438756447,-1732082.79591434,-120.786804199219,2932.72192382813
544904.438756447,-1732082.79591434,-118.388900756836,2926.77124023438
545404.438756447,-1732082.79591434,-116.075538635254,2907.59155273438
545904.438756447,-1732082.79591434,-113.869812011719,2921.041015625
546404.438756447,-1732082.79591434,-111.813117980957,2921.52514648438
546904.438756447,-1732082.79591434,-109.945770263672,2916.22045898438
547404.438756447,-1732082.79591434,-108.440078735352,2912.6201171875
547904.438756447,-1732082.79591434,-107.157417297363,2909.60693359375
548404.438756447,-1732082.79591434,-106.125617980957,2906.52758789063
548904.438756447,-1732082.79591434,-105.386764526367,2904.83227539063
549404.438756447,-1732082.79591434,-104.333389282227,2904.27270507813
549904.438756447,-1732082.79591434,-103.56763458252,2904.54321289063
550404.438756447,-1732082.79591434,-103.253280639648,2919.81176757813
550904.438756447,-1732082.79591434,-102.82056427002,2901.42651367188
551404.438756447,-1732082.79591434,-102.326583862305,2899.73071289063
551904.438756447,-1732082.79591434,-101.938446044922,2902.001953125
552404.438756447,-1732082.79591434,-102.05638885498,2891.0869140625
552904.438756447,-1732082.79591434,-101.85718536377,2882.46435546875
553404.438756447,-1732082.79591434,-101.543685913086,2881.31494140625
553904.438756447,-1732082.79591434,-101.425132751465,2886.9599609375
554404.438756447,-1732082.79591434,-101.019271850586,2898.0673828125
554904.438756447,-1732082.79591434,-101.046951293945,2908.98461914063
555404.438756447,-1732082.79591434,-101.715957641602,2921.77783203125
555904.438756447,-1732082.79591434,-102.634620666504,2924.62963867188
556404.438756447,-1732082.79591434,-104.594413757324,2928.494140625
556904.438756447,-1732082.79591434,-106.722328186035,2922.544921875
557404.438756447,-1732082.79591434,-109.752868652344,2918.08764648438
557904.438756447,-1732082.79591434,-113.201248168945,2920.87768554688
558404.438756447,-1732082.79591434,-121.000228881836,2923.888671875
558904.438756447,-1732082.79591434,-126.521354675293,2929.12524414063
559404.438756447,-1732082.79591434,-137.255920410156,2936.18237304688
559904.438756447,-1732082.79591434,-139.449859619141,2939.97509765625
560404.438756447,-1732082.79591434,-93.2141036987305,2942.1953125
560904.438756447,-1732082.79591434,-83.1480102539063,2945.32885742188
561404.438756447,-1732082.79591434,-129.627914428711,2944.57739257813
561904.438756447,-1732082.79591434,-140.781982421875,2944.49536132813
562404.438756447,-1732082.79591434,-108.898658752441,2944.13452148438
562904.438756447,-1732082.79591434,-78.0933227539063,2947.82421875
563404.438756447,-1732082.79591434,-7.40229558944702,2950.46997070313
563904.438756447,-1732082.79591434,-10.4988985061646,2947.46704101563
564404.438756447,-1732082.79591434,1.91836082935333,2958.63696289063
564904.438756447,-1732082.79591434,-81.4889602661133,2953.203125
565404.438756447,-1732082.79591434,-113.013664245605,2970.86328125
565904.438756447,-1732082.79591434,-22.5974063873291,2991.01489257813
566404.438756447,-1732082.79591434,-31.053596496582,3003.63403320313
566904.438756447,-1732082.79591434,-70.5615692138672,3010.9287109375
507904.438756447,-1731582.79591434,-106.916900634766,3020.9951171875
508404.438756447,-1731582.79591434,-107.531265258789,3027.65087890625
508904.438756447,-1731582.79591434,-109.006675720215,3009.4306640625
509404.438756447,-1731582.79591434,-110.93238067627,2992.158203125
509904.438756447,-1731582.79591434,-113.763511657715,3000.10571289063
510404.438756447,-1731582.79591434,-117.41625213623,2996.66064453125
510904.438756447,-1731582.79591434,-121.786148071289,3014.63110351563
511404.438756447,-1731582.79591434,-126.763359069824,3023.81323242188
511904.438756447,-1731582.79591434,-132.853744506836,3040.48559570313
512404.438756447,-1731582.79591434,-138.891265869141,3056.90502929688
512904.438756447,-1731582.79591434,-144.057083129883,3078.06616210938
513404.438756447,-1731582.79591434,-150.200759887695,3110.73071289063
513904.438756447,-1731582.79591434,-158.933013916016,3140.31079101563
514404.438756447,-1731582.79591434,-168.441757202148,3141.9990234375
514904.438756447,-1731582.79591434,-167.056930541992,3130.01123046875
515404.438756447,-1731582.79591434,-150.583541870117,3107.49584960938
515904.438756447,-1731582.79591434,-134.470672607422,3135.08837890625
516404.438756447,-1731582.79591434,-116.785888671875,3148.21533203125
516904.438756447,-1731582.79591434,-96.4893264770508,3152.92993164063
517404.438756447,-1731582.79591434,-61.7578544616699,3154.19458007813
517904.438756447,-1731582.79591434,17.916374206543,3158.94555664063
518404.438756447,-1731582.79591434,52.0230407714844,3161.6279296875
518904.438756447,-1731582.79591434,64.1594924926758,3162.626953125
519404.438756447,-1731582.79591434,39.5649452209473,3163.52807617188
519904.438756447,-1731582.79591434,-28.6371917724609,3159.22045898438
520404.438756447,-1731582.79591434,-127.918556213379,3142.53833007813
520904.438756447,-1731582.79591434,-191.867172241211,3134.82788085938
521404.438756447,-1731582.79591434,-207.849899291992,3129.3173828125
521904.438756447,-1731582.79591434,-190.227279663086,3127.3291015625
522404.438756447,-1731582.79591434,-124.728248596191,3128.38745117188
522904.438756447,-1731582.79591434,-13.4168834686279,3128.35205078125
523404.438756447,-1731582.79591434,62.9118499755859,3128.60278320313
523904.438756447,-1731582.79591434,38.5538024902344,3138.93408203125
524404.438756447,-1731582.79591434,-31.2215442657471,3153.15698242188
524904.438756447,-1731582.79591434,-96.1239242553711,3167.66674804688
525404.438756447,-1731582.79591434,-134.897827148438,3180.18701171875
525904.438756447,-1731582.79591434,-152.42399597168,3188.1708984375
526404.438756447,-1731582.79591434,-158.366409301758,3203.36938476563
526904.438756447,-1731582.79591434,-167.278610229492,3220.8203125
527404.438756447,-1731582.79591434,-182.4453125,3236.11352539063
527904.438756447,-1731582.79591434,-198.08366394043,3246.447265625
528404.438756447,-1731582.79591434,-208.496978759766,3254.33447265625
528904.438756447,-1731582.79591434,-214.101364135742,3264.26782226563
529404.438756447,-1731582.79591434,-214.738723754883,3270.7626953125
529904.438756447,-1731582.79591434,-210.089462280273,3277.05004882813
530404.438756447,-1731582.79591434,-208.332382202148,3343.79272460938
530904.438756447,-1731582.79591434,-210.76513671875,3306.39819335938
531404.438756447,-1731582.79591434,-175.959945678711,3321.47802734375
531904.438756447,-1731582.79591434,26.1225357055664,3347.28784179688
532404.438756447,-1731582.79591434,420.687469482422,3377.30224609375
532904.438756447,-1731582.79591434,757.562438964844,3408.8828125
533404.438756447,-1731582.79591434,1132.296875,3436.53466796875
533904.438756447,-1731582.79591434,1277.43310546875,3453.54272460938
534404.438756447,-1731582.79591434,855.669982910156,3457.94287109375
534904.438756447,-1731582.79591434,281.571838378906,3457.82006835938
535404.438756447,-1731582.79591434,12.452841758728,3464.6982421875
535904.438756447,-1731582.79591434,-88.8284683227539,3436.12573242188
536404.438756447,-1731582.79591434,-127.192344665527,3426.25512695313
536904.438756447,-1731582.79591434,-153.535842895508,3412.58227539063
537404.438756447,-1731582.79591434,-172.952926635742,3394.5244140625
537904.438756447,-1731582.79591434,-180.923782348633,3357.5673828125
538404.438756447,-1731582.79591434,-179.320892333984,3317.78295898438
538904.438756447,-1731582.79591434,-172.970230102539,3285.06567382813
539404.438756447,-1731582.79591434,-164.940490722656,3253.94970703125
539904.438756447,-1731582.79591434,-157.235275268555,3214.84741210938
540404.438756447,-1731582.79591434,-150.98713684082,3231.720703125
540904.438756447,-1731582.79591434,-144.972457885742,3103.76586914063
541404.438756447,-1731582.79591434,-140.021820068359,3025.51220703125
541904.438756447,-1731582.79591434,-135.487121582031,2963.46728515625
542404.438756447,-1731582.79591434,-131.769592285156,2934.19091796875
542904.438756447,-1731582.79591434,-128.221008300781,2913.787109375
543404.438756447,-1731582.79591434,-125.486679077148,2921.73754882813
543904.438756447,-1731582.79591434,-122.835121154785,2922.79418945313
544404.438756447,-1731582.79591434,-120.328544616699,2920.11328125
544904.438756447,-1731582.79591434,-117.843788146973,2923.7158203125
545404.438756447,-1731582.79591434,-115.653442382813,2913.28173828125
545904.438756447,-1731582.79591434,-113.607833862305,2933.28759765625
546404.438756447,-1731582.79591434,-111.938377380371,2937.94189453125
546904.438756447,-1731582.79591434,-110.397361755371,2936.69116210938
547404.438756447,-1731582.79591434,-108.847122192383,2934.1435546875
547904.438756447,-1731582.79591434,-107.717758178711,2928.16650390625
548404.438756447,-1731582.79591434,-106.643058776855,2924.49975585938
548904.438756447,-1731582.79591434,-105.803749084473,2925.091796875
549404.438756447,-1731582.79591434,-104.712745666504,2927.50634765625
549904.438756447,-1731582.79591434,-103.945465087891,2923.20678710938
550404.438756447,-1731582.79591434,-103.27693939209,2932.669921875
550904.438756447,-1731582.79591434,-102.531181335449,2918.34887695313
551404.438756447,-1731582.79591434,-102.20873260498,2922.90112304688
551904.438756447,-1731582.79591434,-101.809455871582,2923.1328125
552404.438756447,-1731582.79591434,-101.506561279297,2922.31396484375
552904.438756447,-1731582.79591434,-101.106025695801,2923.09790039063
553404.438756447,-1731582.79591434,-101.170524597168,2924.35791015625
553904.438756447,-1731582.79591434,-101.009872436523,2927.42114257813
554404.438756447,-1731582.79591434,-100.873168945313,2931.60009765625
554904.438756447,-1731582.79591434,-101.136253356934,2938.02661132813
555404.438756447,-1731582.79591434,-101.536071777344,2937.40258789063
555904.438756447,-1731582.79591434,-102.683433532715,2940.11108398438
556404.438756447,-1731582.79591434,-104.011093139648,2942.30639648438
556904.438756447,-1731582.79591434,-105.303535461426,2944.9873046875
557404.438756447,-1731582.79591434,-107.221366882324,2950.78247070313
557904.438756447,-1731582.79591434,-110.596214294434,2930.28295898438
558404.438756447,-1731582.79591434,-114.490623474121,2915.23510742188
558904.438756447,-1731582.79591434,-117.845680236816,2919.65283203125
559404.438756447,-1731582.79591434,-122.143226623535,2918.79736328125
559904.438756447,-1731582.79591434,-127.028251647949,2917.4921875
560404.438756447,-1731582.79591434,-117.427551269531,2927.36840820313
560904.438756447,-1731582.79591434,-120.852752685547,2933.16357421875
561404.438756447,-1731582.79591434,-131.681564331055,2934.59448242188
561904.438756447,-1731582.79591434,-126.780052185059,2937.806640625
562404.438756447,-1731582.79591434,-115.676177978516,2948.3251953125
562904.438756447,-1731582.79591434,-107.13697052002,2957.59716796875
563404.438756447,-1731582.79591434,-76.9953460693359,2959.13354492188
563904.438756447,-1731582.79591434,-52.0064468383789,2960.97680664063
564404.438756447,-1731582.79591434,-36.1679992675781,2976.34106445313
564904.438756447,-1731582.79591434,-74.6567916870117,2987.95043945313
565404.438756447,-1731582.79591434,-93.8046875,2994.94653320313
565904.438756447,-1731582.79591434,-92.4011764526367,3002.90576171875
566404.438756447,-1731582.79591434,-90.7631683349609,3016.40014648438
566904.438756447,-1731582.79591434,-90.6037826538086,3026.20263671875
508404.438756447,-1731082.79591434,-108.443977355957,3021.08911132813
508904.438756447,-1731082.79591434,-109.43399810791,3012.482421875
509404.438756447,-1731082.79591434,-111.31568145752,3020.39208984375
509904.438756447,-1731082.79591434,-115.737167358398,3064.8388671875
510404.438756447,-1731082.79591434,-118.784828186035,3044.08520507813
510904.438756447,-1731082.79591434,-121.109886169434,3089.91186523438
511404.438756447,-1731082.79591434,-124.352226257324,3096.16455078125
511904.438756447,-1731082.79591434,-129.330490112305,3093.6865234375
512404.438756447,-1731082.79591434,-134.433059692383,3088.68774414063
512904.438756447,-1731082.79591434,-139.387741088867,3075.45458984375
513404.438756447,-1731082.79591434,-144.758666992188,3054.08276367188
513904.438756447,-1731082.79591434,-150.220581054688,3046.31030273438
514404.438756447,-1731082.79591434,-155.93196105957,3048.71704101563
514904.438756447,-1731082.79591434,-162.81575012207,3052.501953125
515404.438756447,-1731082.79591434,-167.367202758789,3076.73657226563
515904.438756447,-1731082.79591434,-157.0498046875,3045.94995117188
516404.438756447,-1731082.79591434,-114.355834960938,3045.30688476563
516904.438756447,-1731082.79591434,-87.5487518310547,3042.45458984375
517404.438756447,-1731082.79591434,-60.4525299072266,3046.2802734375
517904.438756447,-1731082.79591434,5.32928037643433,3065.28344726563
518404.438756447,-1731082.79591434,60.4046173095703,3081.318359375
518904.438756447,-1731082.79591434,100.048721313477,3091.86694335938
519404.438756447,-1731082.79591434,67.7549438476563,3102.45678710938
519904.438756447,-1731082.79591434,2.93586206436157,3112.3271484375
520404.438756447,-1731082.79591434,-88.8883666992188,3131.45483398438
520904.438756447,-1731082.79591434,-169.359069824219,3109.6044921875
521404.438756447,-1731082.79591434,-198.728881835938,3100.0576171875
521904.438756447,-1731082.79591434,-178.436080932617,3097.65356445313
522404.438756447,-1731082.79591434,-110.285911560059,3099.54760742188
522904.438756447,-1731082.79591434,-15.2178392410278,3117.94165039063
523404.438756447,-1731082.79591434,42.4187088012695,3132.20092773438
523904.438756447,-1731082.79591434,24.3135452270508,3145.59130859375
524404.438756447,-1731082.79591434,-48.5068359375,3159.18383789063
524904.438756447,-1731082.79591434,-110.766044616699,3177.38989257813
525404.438756447,-1731082.79591434,-133.392761230469,3202.67895507813
525904.438756447,-1731082.79591434,-136.326095581055,3195.75219726563
526404.438756447,-1731082.79591434,-132.176696777344,3204.63427734375
526904.438756447,-1731082.79591434,-141.204635620117,3222.5517578125
527404.438756447,-1731082.79591434,-166.034622192383,3244.72705078125
527904.438756447,-1731082.79591434,-192.703964233398,3258.6806640625
528404.438756447,-1731082.79591434,-207.248382568359,3279.51635742188
528904.438756447,-1731082.79591434,-211.752014160156,3300.17333984375
529404.438756447,-1731082.79591434,-209.396621704102,3313.88671875
529904.438756447,-1731082.79591434,-200.173858642578,3322.654296875
530404.438756447,-1731082.79591434,-196.636856079102,3369.49145507813
530904.438756447,-1731082.79591434,-204.260467529297,3327.15576171875
531404.438756447,-1731082.79591434,-185.290145874023,3328.82080078125
531904.438756447,-1731082.79591434,-30.2396965026855,3343.54541015625
532404.438756447,-1731082.79591434,271.145782470703,3362.61059570313
532904.438756447,-1731082.79591434,448.560577392578,3396.46118164063
533404.438756447,-1731082.79591434,591.536010742188,3438.9052734375
533904.438756447,-1731082.79591434,783.196594238281,3466.49658203125
534404.438756447,-1731082.79591434,772.827087402344,3454.13452148438
534904.438756447,-1731082.79591434,404.9384765625,3428.23608398438
535404.438756447,-1731082.79591434,50.3193244934082,3443.95336914063
535904.438756447,-1731082.79591434,-92.2046737670898,3368.7060546875
536404.438756447,-1731082.79591434,-139.632217407227,3337.15673828125
536904.438756447,-1731082.79591434,-165.318908691406,3308.52368164063
537404.438756447,-1731082.79591434,-182.688018798828,3277.681640625
537904.438756447,-1731082.79591434,-186.805847167969,3243.47314453125
538404.438756447,-1731082.79591434,-180.896606445313,3211.71997070313
538904.438756447,-1731082.79591434,-172.371154785156,3184.07934570313
539404.438756447,-1731082.79591434,-162.773727416992,3172.63671875
539904.438756447,-1731082.79591434,-154.705505371094,3181.57788085938
540404.438756447,-1731082.79591434,-148.139785766602,3245.64135742188
540904.438756447,-1731082.79591434,-142.472366333008,3154.55200195313
541404.438756447,-1731082.79591434,-137.740295410156,3126.55908203125
541904.438756447,-1731082.79591434,-133.768524169922,3106.1611328125
542404.438756447,-1731082.79591434,-130.370590209961,3074.041015625
542904.438756447,-1731082.79591434,-127.255706787109,3019.13110351563
543404.438756447,-1731082.79591434,-124.373588562012,2980.64672851563
543904.438756447,-1731082.79591434,-121.883781433105,2952.59790039063
544404.438756447,-1731082.79591434,-119.69800567627,2929.58569335938
544904.438756447,-1731082.79591434,-117.44075012207,2916.35424804688
545404.438756447,-1731082.79591434,-115.419189453125,2910.36669921875
545904.438756447,-1731082.79591434,-113.63452911377,2913.29736328125
546404.438756447,-1731082.79591434,-111.999458312988,2918.0869140625
546904.438756447,-1731082.79591434,-110.067733764648,2920.95068359375
547404.438756447,-1731082.79591434,-108.628944396973,2921.580078125
547904.438756447,-1731082.79591434,-107.398338317871,2921.98046875
548404.438756447,-1731082.79591434,-106.420570373535,2921.546875
548904.438756447,-1731082.79591434,-105.364517211914,2921.81713867188
549404.438756447,-1731082.79591434,-104.52555847168,2920.25561523438
549904.438756447,-1731082.79591434,-103.669692993164,2915.59155273438
550404.438756447,-1731082.79591434,-103.121269226074,2941.79858398438
550904.438756447,-1731082.79591434,-102.329727172852,2903.99072265625
551404.438756447,-1731082.79591434,-101.820320129395,2904.53051757813
551904.438756447,-1731082.79591434,-101.191864013672,2906.61108398438
552404.438756447,-1731082.79591434,-100.969696044922,2905.30297851563
552904.438756447,-1731082.79591434,-101.098686218262,2905.86791992188
553404.438756447,-1731082.79591434,-100.88591003418,2916.54052734375
553904.438756447,-1731082.79591434,-100.561080932617,2920.66284179688
554404.438756447,-1731082.79591434,-100.443412780762,2918.3564453125
554904.438756447,-1731082.79591434,-100.550201416016,2917.58740234375
555404.438756447,-1731082.79591434,-101.014739990234,2917.99560546875
555904.438756447,-1731082.79591434,-102.092582702637,2920.17138671875
556404.438756447,-1731082.79591434,-103.183242797852,2929.2919921875
556904.438756447,-1731082.79591434,-103.995376586914,2941.68530273438
557404.438756447,-1731082.79591434,-105.069679260254,2951.99072265625
557904.438756447,-1731082.79591434,-106.459800720215,2975.3330078125
558404.438756447,-1731082.79591434,-107.941787719727,2991.86767578125
558904.438756447,-1731082.79591434,-108.878326416016,2999.951171875
559404.438756447,-1731082.79591434,-110.027526855469,3008.18432617188
559904.438756447,-1731082.79591434,-112.569747924805,3011.61840820313
560404.438756447,-1731082.79591434,-116.373329162598,2989.25952148438
560904.438756447,-1731082.79591434,-121.945137023926,3032.23754882813
561404.438756447,-1731082.79591434,-126.647705078125,3040.42602539063
561904.438756447,-1731082.79591434,-127.750732421875,3040.27026367188
562404.438756447,-1731082.79591434,-126.32105255127,3045.05078125
562904.438756447,-1731082.79591434,-124.592437744141,3047.49682617188
563404.438756447,-1731082.79591434,-119.867462158203,3046.25561523438
563904.438756447,-1731082.79591434,-113.589340209961,3043.31958007813
564404.438756447,-1731082.79591434,-105.830535888672,3018.70849609375
564904.438756447,-1731082.79591434,-105.470268249512,3060.59619140625
565404.438756447,-1731082.79591434,-104.781730651855,3055.71264648438
565904.438756447,-1731082.79591434,-108.414833068848,3039.478515625
566404.438756447,-1731082.79591434,-107.391693115234,3043.94067382813
507904.438756447,-1730582.79591434,-109.177459716797,3033.09594726563
508404.438756447,-1730582.79591434,-109.369705200195,3025.6923828125
508904.438756447,-1730582.79591434,-109.146034240723,3016.037109375
509404.438756447,-1730582.79591434,-108.95288848877,3012.59887695313
509904.438756447,-1730582.79591434,-112.909271240234,3014.33520507813
510404.438756447,-1730582.79591434,-118.479354858398,3010.701171875
510904.438756447,-1730582.79591434,-120.639122009277,3002.32641601563
511404.438756447,-1730582.79591434,-123.551963806152,2993.18701171875
511904.438756447,-1730582.79591434,-128.057235717773,3002.21630859375
512404.438756447,-1730582.79591434,-132.565139770508,3021.24951171875
512904.438756447,-1730582.79591434,-137.294036865234,3049.23950195313
513404.438756447,-1730582.79591434,-142.123672485352,3078.49389648438
513904.438756447,-1730582.79591434,-147.250671386719,3114.16015625
514404.438756447,-1730582.79591434,-152.031997680664,3139.60473632813
514904.438756447,-1730582.79591434,-158.358978271484,3158.82934570313
515404.438756447,-1730582.79591434,-165.769134521484,3146.34130859375
515904.438756447,-1730582.79591434,-164.17219543457,3142.2255859375
516404.438756447,-1730582.79591434,-149.757232666016,3136.17163085938
516904.438756447,-1730582.79591434,-129.540084838867,3136.32055664063
517404.438756447,-1730582.79591434,-117.051277160645,3138.48266601563
517904.438756447,-1730582.79591434,-91.5633087158203,3140.25463867188
518404.438756447,-1730582.79591434,-23.4287719726563,3139.49462890625
518904.438756447,-1730582.79591434,59.4092788696289,3134.220703125
519404.438756447,-1730582.79591434,60.0883369445801,3135.29858398438
519904.438756447,-1730582.79591434,29.4508647918701,3139.11352539063
520404.438756447,-1730582.79591434,-38.1467971801758,3155.916015625
520904.438756447,-1730582.79591434,-119.323211669922,3139.15502929688
521404.438756447,-1730582.79591434,-149.378662109375,3133.91528320313
521904.438756447,-1730582.79591434,-120.175003051758,3124.56030273438
522404.438756447,-1730582.79591434,-71.3904495239258,3116.38110351563
522904.438756447,-1730582.79591434,-11.2008066177368,3114.4716796875
523404.438756447,-1730582.79591434,18.6442699432373,3125.0302734375
523904.438756447,-1730582.79591434,8.61973285675049,3132.50561523438
